movie_id,title,release_date,budget,revenue,genres,production_companies,production_countries,languages,popularity,runtime,vote_average,vote_count,poster_url
1994,The Most Dangerous Game,1932-09-16,219869.0,443000.0,"Thriller, Adventure, Horror, Action",RKO Radio Pictures,United States of America,"Pусский, English",1.7573,63,6.943,289,https://image.tmdb.org/t/p/w500/3aNlOIFlGOnIzxqvAWpgm5Sly1H.jpg
1995,Lara Croft: Tomb Raider,2001-06-15,115000000.0,274703340.0,"Adventure, Fantasy, Action, Thriller","Paramount Pictures, Mutual Film Company, Lawrence Gordon Productions, Marubeni, Eidos Films, BBC Film, KFP Produktions, TOHO-TOWA, H2L Media Group, Tele München",United States of America,English,10.0435,100,5.902,6267,https://image.tmdb.org/t/p/w500/7WyMvoqPYJe5g1ENsbLTv40pUrX.jpg
1996,Lara Croft: Tomb Raider - the Cradle of Life,2003-07-21,95000000.0,160099222.0,"Action, Adventure, Fantasy, Thriller","Paramount Pictures, Mutual Film Company, Lawrence Gordon Productions, Eidos Films, October Pictures, BBC Film, Tele München, TOHO","United States of America, Germany, Japan, United Kingdom","English, 普通话",5.8802,117,5.752,4347,https://image.tmdb.org/t/p/w500/ylIEGeAr2ygSClK4FDj9mi2Ah22.jpg
1997,Two Brothers,2004-04-07,74500000.0,62172050.0,"Adventure, Drama, Family","Pathé Renn Productions, Two Brothers Productions, TF1 Films Production","France, United Kingdom","English, Français, ภาษาไทย",2.3227,109,7.1,838,https://image.tmdb.org/t/p/w500/5I2pRuJI3SZVsxP5iaorGaczzkI.jpg
1999,In the Bedroom,2001-11-23,1700000.0,44800000.0,"Drama, Thriller","Good Machine, GreeneStreet Films, Standard Film Company",United States of America,English,1.4535,130,6.9,378,https://image.tmdb.org/t/p/w500/IQj11YbraLDyPYaz79jtDoAscc.jpg
2000,"Aguirre, the Wrath of God",1972-12-29,370000.0,37041.0,"History, Adventure, Drama","Werner Herzog Filmproduktion, HR","Germany, Peru","Deutsch, Español",2.3786,95,7.5,1161,https://image.tmdb.org/t/p/w500/qMk93yMo82svW27FEjudgueBMUL.jpg
2001,We Own the Night,2007-10-12,21000000.0,55033767.0,"Drama, Crime, Thriller","2929 Productions, Nick Wechsler Productions",United States of America,"English, Pусский",2.7356,118,6.694,1418,https://image.tmdb.org/t/p/w500/rsKhSr3UNjG2DhVj2KPj0ARujez.jpg
2002,The Last Mistress,2007-05-30,6000000.0,1831577.0,"Drama, Romance","Flach Film, CB Films, France 3 Cinéma, StudioCanal, Buskin Film","Italy, France",Français,0.874,114,5.762,65,https://image.tmdb.org/t/p/w500/mlwZeO5eddSHTeoRbH5htWT3ZQU.jpg
2005,Sister Act,1992-05-28,31000000.0,231605150.0,"Music, Comedy","Touchstone Pictures, Touchwood Pacific Partners 1",United States of America,English,3.2489,100,6.828,3296,https://image.tmdb.org/t/p/w500/xZvVSZ0RTxIjblLV87vs7ADM12m.jpg
2007,Lorenzo's Oil,1992-12-30,30000000.0,7300000.0,Drama,"Universal Pictures, Kennedy Miller Productions",United States of America,"English, Français, Magyar",1.9303,135,7.1,542,https://image.tmdb.org/t/p/w500/suRf59zRu1h8Zq4Gxekn6UiLGaM.jpg
2009,"4 Months, 3 Weeks and 2 Days",2007-08-24,852510.0,1185783.0,Drama,"Saga Film, Mobra Films, CNC","Belgium, Romania",Română,1.5732,114,7.545,767,https://image.tmdb.org/t/p/w500/acEtvzFPeOQwbzRWncjRLenhnKV.jpg
2013,The Diving Bell and the Butterfly,2007-05-23,14000020.0,19777647.0,"Drama, History","Pathé Renn Productions, France 3 Cinéma, The Kennedy/Marshall Company","France, United States of America",Français,1.4167,112,7.571,1212,https://image.tmdb.org/t/p/w500/3MJUo4bCPai5r9zrw7nTS8sVzQ7.jpg
2014,The Edge of Heaven,2007-09-27,3800000.0,17804565.0,Drama,"Filmstiftung Nordrhein-Westfalen, Anka Film, Dorje Film, FilmFörderung Hamburg, NDR, Kulturelle Filmförderung Schleswig-Holstein, nordmedia","Germany, Turkey","English, Deutsch, Türkçe",2.828,122,7.209,328,https://image.tmdb.org/t/p/w500/h3nhGrtmo7UfEhj6okUuOW6ooEn.jpg
2015,Secret Sunshine,2007-05-23,2900000.0,11581469.0,Drama,"Cinema Service, Pinehouse Film, CJ Entertainment",South Korea,한국어/조선말,2.2011,143,7.193,215,https://image.tmdb.org/t/p/w500/vee1jyUrqUEmi5ZStWI1JJzLQJH.jpg
2016,Days of Glory,2006-09-27,14500000.0,22963701.0,"Drama, History, War","Tessalit Productions, France 2 Cinéma, France 3 Cinéma, StudioCanal, SCOPE Invest, Tassili Films, Versus Production, Kissfilms, Taza Productions, La Petite Reine","Algeria, France, Morocco, Belgium","العربية, Français",1.1203,128,6.7,382,https://image.tmdb.org/t/p/w500/d78c7G8wDVGUTWH95tpuEGiK6IZ.jpg
2017,No Good Deed,2002-06-28,12000000.0,1440653.0,"Action, Crime, Drama, Mystery, Thriller","ApolloMedia, Kismet Entertainment Group, Remstar Productions, Seven Arts Productions",United States of America,English,1.161,97,5.3,197,https://image.tmdb.org/t/p/w500/lrQU72BcSfzJx71X1ko2K4LTtlE.jpg
2018,The Wedding Planner,2001-01-26,35000000.0,94700000.0,"Comedy, Romance","Tapestry Films, Dee Gee Entertainment, IMF, Intermedia Films, Prufrock Pictures, Columbia Pictures, J&M Entertainment",United States of America,English,2.4607,103,5.932,1748,https://image.tmdb.org/t/p/w500/meq4bLUPcBlOG3Z5YdiWuBMlpO.jpg
2019,Hard Target,1993-04-27,18000000.0,74189677.0,"Action, Thriller, Crime","Alphaville Films, Universal Pictures, Renaissance Pictures",United States of America,English,6.7139,97,6.465,1268,https://image.tmdb.org/t/p/w500/mXCM7pmUFUGp7QzSmare3RITe6n.jpg
2020,The Bachelor,1999-11-05,51000000.0,36911617.0,"Comedy, Romance","George Street Pictures, New Line Cinema, The Lloyd Segan Company",United States of America,English,2.6348,101,5.2,313,https://image.tmdb.org/t/p/w500/lhDn0yzCDkVCzHEtoLdASSLDHxn.jpg
2022,Mr. Deeds,2002-06-28,50000000.0,171269565.0,"Comedy, Romance","Columbia Pictures, New Line Cinema, Happy Madison Productions, Out of the Blue... Entertainment",United States of America,English,2.9779,96,5.913,2391,https://image.tmdb.org/t/p/w500/7gGk3pkpRsNlJ4PrJgEfgY9PG43.jpg
2023,Hidalgo,2004-02-04,100000000.0,108103450.0,"Western, Adventure","Touchstone Pictures, Casey Silver Productions, Dune Films","United States of America, Morocco",English,3.2149,136,6.901,1269,https://image.tmdb.org/t/p/w500/iGzENlBPYJEFWZnye4t3nqWSSp1.jpg
2024,The Patriot,2000-06-28,110000000.0,215294342.0,"Drama, History, War, Action","Columbia Pictures, Mutual Film Company, Centropolis Entertainment, Global Medien KG","Germany, United States of America",English,8.4386,165,7.182,4082,https://image.tmdb.org/t/p/w500/fWZd815QxUCUcrWQZwUkAp9ljG.jpg
2026,Hostage,2005-03-10,52000000.0,77944725.0,"Action, Thriller, Crime","Yari Film Group, Miramax, Cheyenne Enterprises, Stratus Film Co., Syndicate Films International, Equity Pictures Medienfonds II, Hostage GmbH","Germany, United States of America",English,6.664,113,6.34,1669,https://image.tmdb.org/t/p/w500/vjhLmtjO2pMQXRgkxcwZoq2Ma8n.jpg
2028,Say Anything...,1989-04-14,16000000.0,20036737.0,"Romance, Comedy, Drama","Gracie Films, 20th Century Fox",United States of America,English,4.9674,100,7.044,1043,https://image.tmdb.org/t/p/w500/nkucKciFGSRalw6dJtsglWqOXMC.jpg
2034,Training Day,2001-10-05,45000000.0,104900000.0,"Action, Crime, Drama","WV Films II, Village Roadshow Pictures, NPV Entertainment, Warner Bros. Pictures, Outlaw Productions","Australia, United States of America","English, Pусский, Español, 한국어/조선말",8.4018,122,7.506,6227,https://image.tmdb.org/t/p/w500/bUeiwBQdupBLQthMCHKV7zv56uv.jpg
2039,Moonstruck,1987-12-16,15000000.0,122100000.0,"Comedy, Drama, Romance","Star Partners, Metro-Goldwyn-Mayer, Patrick Palmer & Norman Jewison Productions",United States of America,English,5.5266,102,6.86,1025,https://image.tmdb.org/t/p/w500/2mnVWpvsHEHHnfvLn1NXYVvBGl5.jpg
2043,Along Came a Spider,2001-04-06,60000000.0,105200000.0,"Crime, Mystery, Thriller, Action","Paramount Pictures, David Brown Productions, Phase 1 Productions, Revelations Entertainment","Canada, Germany, United States of America","English, Pусский",6.9146,104,6.331,1918,https://image.tmdb.org/t/p/w500/vipRsbIpwUNf1gjfOcVNizQ1o3c.jpg
2044,The Lake House,2006-06-16,40000000.0,114830111.0,"Drama, Mystery, Romance",Vertigo Entertainment,United States of America,English,3.4609,99,7.042,2837,https://image.tmdb.org/t/p/w500/tHpc1118dYWLnHZleGhwZxRbpae.jpg
2046,The Gift,2000-03-16,10000000.0,12008642.0,"Horror, Drama, Thriller, Mystery","Lakeshore Entertainment, Alphaville Films, Paramount Classics",United States of America,English,4.7974,112,6.476,1288,https://image.tmdb.org/t/p/w500/c9mrttn6IpvO5dymlxqCDKklMYd.jpg
2047,The Real Mccoy,1993-09-10,24000000.0,6484246.0,"Action, Crime, Drama, Thriller",Universal Pictures,United States of America,English,1.7225,100,5.667,251,https://image.tmdb.org/t/p/w500/6sZTcKhLRNp07cVoqgcMZoK9Noo.jpg
2048,"I, Robot",2004-07-15,120000000.0,347234916.0,"Action, Science Fiction","Davis Entertainment, Laurence Mark Productions, Canlaws Productions, 20th Century Fox, Overbrook Entertainment, Mediastream Vierte Film","United States of America, Germany",English,11.176,115,6.955,12183,https://image.tmdb.org/t/p/w500/efwv6F2lGaghjPpBRSINHtoEiZB.jpg
2054,Mr. Holland's Opus,1995-12-29,31000000.0,106300000.0,"Drama, Music","Hollywood Pictures, Interscope Communications, PolyGram Filmed Entertainment, The Charlie Mopic Company",United States of America,English,2.0329,143,6.959,431,https://image.tmdb.org/t/p/w500/kBmwWeSN3ajnYHZ3dSybEobxEPI.jpg
2055,Open Range,2003-08-11,22000000.0,68296293.0,"Western, Drama, Action, Romance","Cobalt Media Group, Touchstone Pictures, Beacon Pictures, Tig Productions",United States of America,English,2.6685,139,7.219,1142,https://image.tmdb.org/t/p/w500/5bmt52Fijy71W0E72on8xnnYHgP.jpg
2056,The Station Agent,2003-12-05,500000.0,8701337.0,"Drama, Comedy","Next Wednesday Productions, SenArt Films",United States of America,English,2.9513,88,7.357,714,https://image.tmdb.org/t/p/w500/kjJg6eJa9I9flfHaJG67ecEv8YX.jpg
2057,Original Sin,2001-05-08,42000000.0,35402320.0,"Thriller, Drama, Mystery, Romance","Epsilon Motion Pictures, Via Rosa Productions, Di Novi Pictures, Intermedia Films, Metro-Goldwyn-Mayer, Hyde Park Entertainment, UGC Films","France, United States of America","English, Deutsch, 日本語, Latin, Español",6.8273,116,6.125,853,https://image.tmdb.org/t/p/w500/xvTtsdvvVr1NYlVJxWZibzhaEt5.jpg
2059,National Treasure,2004-11-19,100000000.0,347500000.0,"Adventure, Action, Thriller, Mystery","Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Junction Entertainment",United States of America,"Latin, English, Español",9.1792,131,6.641,6556,https://image.tmdb.org/t/p/w500/pxL6E4GBOPUG6CdkO9cUQN5VMwI.jpg
2062,Ratatouille,2007-06-28,150000000.0,623726000.0,"Animation, Comedy, Family, Fantasy","Pixar, Walt Disney Pictures",United States of America,English,16.9202,111,7.831,17758,https://image.tmdb.org/t/p/w500/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg
2064,While You Were Sleeping,1995-04-21,17000000.0,182100000.0,"Romance, Comedy","Caravan Pictures, Hollywood Pictures",United States of America,English,2.3805,103,7.022,1893,https://image.tmdb.org/t/p/w500/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
2065,Could This Be Love?,2007-02-08,5621000.0,6699197.0,"Drama, Comedy, Romance","Sofica Sogécinéma 4, Vendredi Film, StudioCanal, TF1 Films Production, Canal+",No Country,No Language,4.8885,90,6.267,30,https://image.tmdb.org/t/p/w500/jYyuV50tnSvXNkEAaSvyezI84lx.jpg
2067,Mission to Mars,2000-03-10,90000000.0,110983407.0,"Science Fiction, Adventure, Drama","Touchstone Pictures, Spyglass Entertainment, The Jacobson Company",United States of America,English,2.5705,114,6.0,1488,https://image.tmdb.org/t/p/w500/cTKWoBpN5Gvi0vpMb9mLtYlwXqT.jpg
2069,The Whole Nine Yards,2000-02-18,41300000.0,106371651.0,"Comedy, Crime","Rational Packaging, Lansdown Films","Canada, United States of America","English, Français, Español",3.5388,98,6.463,1963,https://image.tmdb.org/t/p/w500/rDV7ntPLY0ZDBT722Odsi80nFrn.jpg
2071,Shattered,1991-10-11,22000000.0,11500000.0,"Mystery, Thriller","Palace Pictures, Davis Entertainment, Capella International, MGM-Pathé Communications",United States of America,English,0.9895,98,6.1,209,https://image.tmdb.org/t/p/w500/n01melSnawQl2Co8Pyc6ZIDnlcm.jpg
2074,Flirting with Disaster,1996-03-22,7000000.0,14702438.0,Comedy,"Miramax, Dean Silvers Productions",United States of America,English,4.2019,93,6.2,256,https://image.tmdb.org/t/p/w500/yfuYLKrOcSlzydbtwdHeAWddKO7.jpg
2080,X-men Origins: Wolverine,2009-04-28,150000000.0,373062864.0,"Adventure, Action, Science Fiction","The Donners' Company, Seed Productions, 20th Century Fox, Marvel Entertainment, Dune Entertainment",United States of America,English,1.0781,107,6.276,10847,https://image.tmdb.org/t/p/w500/yj8LbTju1p7CUJg7US2unSBk33s.jpg
2082,Halloween,2007-08-31,15000000.0,80460948.0,Horror,"Dimension Films, Nightfall Productions, Spectacle Entertainment Group, Trancas International Films",United States of America,English,4.6084,110,6.216,2435,https://image.tmdb.org/t/p/w500/cD8JrfSEI4j7WVnKM1GdiYzMoUh.jpg
2084,Birthday Girl,2001-09-06,13000000.0,16171098.0,"Comedy, Crime, Thriller","HAL Films, Film4 Productions","United Kingdom, United States of America","English, Pусский",1.1063,93,5.905,411,https://image.tmdb.org/t/p/w500/jrwCiqQjEm3WqxHXxvAoW4gOsUd.jpg
2085,Romeo Must Die,2000-03-22,25000000.0,91036760.0,"Action, Crime, Thriller","Silver Pictures, Warner Bros. Pictures",United States of America,"English, 普通话",4.8491,115,6.274,1244,https://image.tmdb.org/t/p/w500/zKrnaTWW63y4Q1XLrdZQyQmcRWd.jpg
2086,Nick of Time,1995-11-22,33000000.0,8175346.0,"Thriller, Crime, Action",Paramount Pictures,United States of America,English,4.2225,89,6.2,756,https://image.tmdb.org/t/p/w500/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg
2088,Romeo Is Bleeding,1993-09-13,11500000.0,3275585.0,"Crime, Drama, Romance","Hilary Henkin, Working Title Films, PolyGram Filmed Entertainment","United Kingdom, United States of America",English,1.8844,100,6.3,195,https://image.tmdb.org/t/p/w500/ojXNRpHMXU99UFmF9MKKiJCymKr.jpg
2089,Cutaway,2000-08-26,9.0,37.0,"Action, Thriller, Tv Movie","Cutting Edge Entertainment, Golden ParaShoot Entertainment",United States of America,"English, Deutsch",1.1908,104,5.0,38,https://image.tmdb.org/t/p/w500/kiCZFNL6JoSNh0vdKc4GrxPhY5B.jpg
2098,Viva Las Vegas,1964-02-08,1000000.0,9400000.0,"Music, Romance, Comedy","Jack Cummings Productions, Winters Hollywood Entertainment Holdings Corporation, Metro-Goldwyn-Mayer",United States of America,English,1.8107,85,6.201,144,https://image.tmdb.org/t/p/w500/7YEjLotGpVYVcGGKpqfHX8aDfNJ.jpg
2099,Raw Deal,1986-06-06,8500000.0,16209459.0,"Action, Crime, Thriller","DEG, Famous Films Productions, International Film Corporation",United States of America,English,2.0834,106,5.821,818,https://image.tmdb.org/t/p/w500/1MVzr5kJRWgCdiX6wR3OKLWrEJJ.jpg
2100,The Last Castle,2001-10-19,72000000.0,27642707.0,"Action, Drama, Thriller","DreamWorks Pictures, Robert Lawrence Productions",United States of America,English,3.198,131,7.162,1321,https://image.tmdb.org/t/p/w500/pYnUfauPVK6g8IRO2REYl4TUZ2p.jpg
2103,Solaris,2002-11-27,47000000.0,30002758.0,"Drama, Science Fiction, Mystery","20th Century Fox, Lightstorm Entertainment",United States of America,English,3.8272,99,5.918,1360,https://image.tmdb.org/t/p/w500/drdrB1hEZmzFlK1xtW5HMxK3LUJ.jpg
2105,American Pie,1999-07-09,11000000.0,235483004.0,"Comedy, Romance","Universal Pictures, Zide-Perry Productions",United States of America,English,15.7974,95,6.596,7944,https://image.tmdb.org/t/p/w500/5P68by2Thn8wHAziyWGEw2O7hco.jpg
2108,The Breakfast Club,1985-02-15,1000000.0,51525171.0,"Comedy, Drama","Universal Pictures, A&M Films, Channel Productions",United States of America,English,5.156,98,7.73,8237,https://image.tmdb.org/t/p/w500/wM9ErA8UVdcce5P4oefQinN8VVV.jpg
2109,Rush Hour,1998-09-18,33000000.0,244721064.0,"Action, Comedy, Crime","New Line Cinema, Arthur Sarkissian Productions, Roger Birnbaum Productions",United States of America,English,14.2715,97,7.054,5289,https://image.tmdb.org/t/p/w500/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg
2110,Wasabi,2001-10-31,15300000.0,10366360.0,"Drama, Action, Comedy","Canal+, TF1 Films Production, Tobis, Destiny, EuropaCorp, Victor Company of Japan (JVC), Samitose Productions","Japan, France","Français, 日本語, Pусский",4.172,94,6.645,1348,https://image.tmdb.org/t/p/w500/uo3MBDwn3o32GJzFyClm7r1ierb.jpg
2112,Payback,1999-02-05,90000000.0,161626121.0,"Action, Drama, Crime, Thriller",Icon Productions,United States of America,English,6.7124,100,6.826,1896,https://image.tmdb.org/t/p/w500/8Bqlv2kbOyZFqfiPNgzdBscqYPn.jpg
2114,Final Fantasy: the Spirits Within,2001-07-02,137000000.0,85131830.0,"Adventure, Action, Fantasy, Science Fiction, Thriller, Romance, Animation","Chris Lee Productions, Square Pictures, Square USA, Columbia Pictures","Japan, United States of America",English,6.2278,106,6.195,1520,https://image.tmdb.org/t/p/w500/phYEy6Am7vRlr9KzMb0wbGMHTzz.jpg
2116,Out of Time,2003-10-03,50000000.0,55495563.0,"Thriller, Crime, Drama","Monarch Pictures, Original Film, Metro-Goldwyn-Mayer",United States of America,English,5.2997,105,6.345,1235,https://image.tmdb.org/t/p/w500/zMExJ6RdJQmRMydvozhEBlOLX1m.jpg
2118,L.a. Confidential,1997-09-19,35000000.0,126216940.0,"Crime, Mystery, Thriller, Drama","Regency Enterprises, Wolper Organization",United States of America,English,7.97,138,7.801,5212,https://image.tmdb.org/t/p/w500/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg
2119,Days of Thunder,1990-06-27,60000000.0,157920733.0,"Adventure, Action, Drama","Paramount Pictures, Don Simpson/Jerry Bruckheimer Films",United States of America,English,6.8807,107,6.4,1580,https://image.tmdb.org/t/p/w500/2xfP227oLToQjBCUg3FI18pWh3G.jpg
2122,The Whole Ten Yards,2004-04-07,40000000.0,26155781.0,"Comedy, Thriller, Crime","Nine Yards Two Productions, Cheyenne Enterprises, Franchise Pictures, MHF Zweite Academy Film, Eclipse Catering",United States of America,"English, עִבְרִית, Magyar",2.5932,98,5.74,982,https://image.tmdb.org/t/p/w500/4fbglyCpPqK1u40fhncLXKAF74A.jpg
2123,"Me, Myself & Irene",2000-06-22,51000000.0,149270999.0,Comedy,"Conundrum Entertainment, 20th Century Fox",United States of America,"English, Deutsch",6.6341,116,6.602,4036,https://image.tmdb.org/t/p/w500/rvRrcbLbpn7UJGRH1JupgHOeJFq.jpg
2124,Color of Night,1994-08-19,40000000.0,19700000.0,"Romance, Mystery, Thriller","Cinergi Pictures, Hollywood Pictures",United States of America,"Český, English",5.0889,121,5.764,594,https://image.tmdb.org/t/p/w500/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg
2133,The Perfect Storm,2000-06-29,130000000.0,328718434.0,"Drama, Adventure, Action","Baltimore/Spring Creek Pictures, Radiant Productions, Warner Bros. Pictures",United States of America,English,6.0703,130,6.487,2421,https://image.tmdb.org/t/p/w500/vJPoxqgpfFNbGi0HyoNsjFeLCio.jpg
2134,The Time Machine,1960-05-25,750000.0,5902.0,"Thriller, Adventure, Fantasy, Science Fiction, Romance","Galaxy Films Inc., George Pal Productions, Metro-Goldwyn-Mayer",United States of America,English,3.8313,103,7.347,860,https://image.tmdb.org/t/p/w500/x3BOzx2rUc5c3gG9UCelzSxv8n4.jpg
2135,The Time Machine,2002-03-04,80000000.0,123700000.0,"Science Fiction, Adventure, Action","DreamWorks Pictures, Warner Bros. Pictures, Parkes/MacDonald Productions",United States of America,English,5.494,96,6.277,2375,https://image.tmdb.org/t/p/w500/9QB6wIc6XOtoi02uUCLSvY0onSL.jpg
2140,Kiss of the Dragon,2001-07-06,25000000.0,64437847.0,"Action, Crime, Thriller","EuropaCorp, Canal+, 20th Century Fox, Current Entertainment, Quality Growth International Ltd., Immortal Entertainment","France, United States of America","English, Français, 普通话",3.5226,98,6.9,1259,https://image.tmdb.org/t/p/w500/1ubtSyagwfNF9Bn9s2CKITRtx1d.jpg
