id,title,release_date,budget,revenue
44490,Chuck & Buck,21-01-2000,0,0.0
47585,The Five Senses,05/18/1999,0,0.0
1448,The Wisdom of Crocodiles,1998-11-27,0,0.0
36047,The In Crowd,19-07-2000,15000000,5217498.0
2655,What Lies Beneath,21-07-2000,100000000,155464351.0
12599,Pokémon: The Movie 2000,1999-07-17,30000000,133949270.0
33828,Criminal Lovers,17-08-1999,0,0.0
93,Anatomy of a Murder,01-07-1959,0,0.0
9278,Freejack,1992-01-17,0,0.0
90715,Greaser's Palace,31-07-1972,0,0.0
59181,H.O.T.S.,1979-05-01,0,0.0
22167,Knightriders,10-04-1981,3000000,0.0
18118,Mackenna's Gold,1969-03-18,,0.0
11940,Sinbad and the Eye of the Tiger,1977-07-15,3500000,16000000.0
24167,Two Women,1960-12-23,0,0.0
10276,What About Bob?,05/17/1991,35000000,63710000.0
19380,White Sands,1992-04-24,0,0.0
13783,Breaker Morant,15-05-1980,0,0.0
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,08/06/1972,2000000,18016290.0
15867,Interiors,1978-08-02,0,0.0
11686,Love and Death,10-06-1975,3000000,20173742.0
29263,The Official Story,1985-04-03,0,0.0
46754,The Other Side of Sunday,02/09/1996,0,0.0
18702,Pot o' Gold,04/03/1941,0,0.0
11830,Tampopo,23-11-1985,0,0.0
16110,Thomas and the Magic Railroad,07/26/2000,0,0.0
12107,Nutty Professor II: The Klumps,27-07-2000,84000000,123307945.0
10401,The Girl on the Bridge,31-03-1999,0,0.0
32640,Wonderland,05/13/1999,,0.0
10641,Autumn in New York,2000-08-11,65000000,0.0
6282,Coyote Ugly,07/30/2000,45000000,113916474.0
9383,Hollow Man,2000-08-04,95000000,190213455.0
5551,Space Cowboys,31-07-2000,65000000,128884132.0
277726,Better Living,1998-11-02,0,0.0
43079,Mad About Mambo,2000-04-04,0,0.0
27723,Psycho Beach Party,08/06/2000,1500000,0.0
2360,Saving Grace,01/24/2000,0,26330482.0
28043,Black Sabbath,22-08-1963,0,0.0
33468,The Brain That Wouldn't Die,1962-02-25,0,0.0
21866,Bronco Billy,11-06-1980,0,0.0
33408,The Crush,04/02/1993,6000000,13609396.0
11589,Kelly's Heroes,22-06-1970,4000000,5200000.0
15158,Phantasm II,08-07-1988,3000000,7282851.0
16139,Phantasm III: Lord of the Dead,06-05-1994,2500000,0.0
16146,Phantasm IV: Oblivion,1998-07-31,650000,0.0
26515,Pumpkinhead,09-06-1988,3500000,4385516.0
11856,Air America,10-08-1990,0,33461269.0
13567,Sleepaway Camp,18-11-1983,350000,0.0
10860,Steel Magnolias,1989-11-15,0,95904091.0
8420,...And God Created Woman,1956-11-28,0,0.0
18391,Easy Money,1983-08-19,0,0.0
20850,Ilsa: She Wolf of the SS,1975-10-01,0,0.0
39473,Silent Fall,28-10-1994,0,3180674.0
27452,The Spiral Staircase,06-02-1946,0,0.0
77571,What Ever Happened to Aunt Alice?,1969-08-20,,0.0
38548,Margaret Cho: I'm the One That I Want,07/01/2000,0,0.0
20438,The Tao of Steve,08/04/2000,0,0.0
274868,The Tic Code,06/01/2000,0,0.0
2211,Aimee & Jaguar,1999-02-10,0,0.0
46991,An Affair of Love,09/04/1999,0,0.0
201581,The Autumn Heart,27-01-1999,0,11532.0
10391,Bless the Child,2000-08-11,40000000,0.0
14195,Cecil B. Demented,05/17/2000,10000000,0.0
15665,The Eyes of Tammy Faye,25-01-2000,0,0.0
45905,The Opportunists,2000-05-17,0,0.0
10393,The Replacements,2000-08-07,0,0.0
18168,About Adam,01/28/2000,0,151559.0
8843,The Cell,17-08-2000,33000000,104155843.0
10643,Godzilla 2000,1999-12-11,1000000,10037390.0
23618,The Original Kings of Comedy,18-08-2000,0,0.0
117262,Sunset Strip,08/18/2000,0,0.0
30946,All the Rage,11-09-1999,0,0.0
37136,The Naked Gun: From the Files of Police Squad!,1988-12-02,0,78756177.0
37137,The Naked Gun 2½: The Smell of Fear,28-06-1991,,86930411.0
23283,Our Town,05/24/1940,0,0.0
3110,Shane,1953-04-23,3100000,20000000.0
14698,"Suddenly, Last Summer",22-12-1959,3000000,0.0
11694,Cat Ballou,1965-06-24,0,20666667.0
47434,A Couch in New York,01/01/1996,0,0.0
39891,The Devil Rides Out,1968-07-20,0,0.0
76891,Jerry and Tom,04-12-1998,0,0.0
9651,Supergirl,11/19/1984,35000000,14296438.0
26865,X: The Unknown,1956-09-21,0,0.0
11398,The Art of War,23-08-2000,40000000,30199105.0
161687,The Ballad of Ramblin' Jack,01/26/2000,0,0.0
26244,Phish: Bittersweet Motel,25-08-2000,0,0.0
1588,Bring It On,2000-08-25,28000000,90449929.0
287821,Catfish in Black Bean Sauce,06/09/2000,0,0.0
19150,The Crew,08/21/2000,0,0.0
25128,Love & Sex,24-01-2000,0,0.0
18153,Steal This Movie,18-08-2000,0,0.0
30910,Went to Coney Island on a Mission from God... Be Back by Five,01/01/1998,0,0.0
41282,Skipped Parts,2000-06-06,0,0.0
12211,Highlander: Endgame,01-09-2000,25000000,15843608.0
137236,Backstage,2000-09-08,0,0.0
9995,Turn It Up,09/06/2000,0,0.0
1698,Anatomy,2000-02-03,0,0.0
10480,Nurse Betty,2000-09-08,24000000,0.0
80713,Alone,1999-03-05,0,0.0
10685,The Watcher,09/08/2000,33000000,0.0
1619,The Way of the Gun,2000-09-08,8500000,19125401.0
786,Almost Famous,2000-09-15,,47383689.0
14805,Bait,14-09-2000,35000000,0.0
51179,Circus,05-05-2000,0,0.0
46119,Crime + Punishment in Suburbia,01-01-2000,,26394.0
18074,Duets,09/09/2000,0,0.0
170767,Goya in Bordeaux,1999-09-04,0,0.0
77332,Urbania,24-01-2000,0,0.0
27665,Uninvited Guest,06/01/1999,,170832.0
29015,The Specials,09/22/2000,0,0.0
10562,Under Suspicion,09/24/2000,25000000,260562.0
201724,Prince of Central Park,09/22/2000,0,0.0
12212,Urban Legends: Final Cut,2000-09-19,0,38574362.0
14629,Woman on Top,22-09-2000,8000000,0.0
16,Dancer in the Dark,05/17/2000,12800000,40031879.0
13785,Best in Show,09/19/2000,0,0.0
34299,Beautiful,09/10/2000,0,0.0
15752,Barenaked in America,01-01-1999,,0.0
22597,The Broken Hearts Club: A Romantic Comedy,01-02-2000,1000000,1744858.0
19348,Girlfight,05/01/2000,0,0.0
10637,Remember the Titans,09/29/2000,30000000,136706683.0
9003,Hellraiser,09/11/1987,1000000,14564027.0
9064,Hellbound: Hellraiser II,23-12-1988,3000000,12090735.0
11569,Hellraiser III: Hell on Earth,11-09-1992,5000000,12534961.0
10434,"Faraway, So Close!",1993-09-09,0,810455.0
26484,Beach Party,08/07/1963,0,0.0
39113,Bikini Beach,07/22/1964,0,0.0
38126,Return of the Fly,01-07-1959,0,0.0
53617,Pajama Party,11-11-1964,0,0.0
469,Stranger Than Paradise,01-10-1984,0,0.0
2160,Voyage to the Bottom of the Sea,1961-07-12,0,7000000.0
2161,Fantastic Voyage,24-08-1966,5115000,12000000.0
3073,Abbott and Costello Meet Frankenstein,1948-06-15,0,0.0
911,The Bank Dick,11/29/1940,0,0.0
10973,Creature from the Black Lagoon,1954-03-05,0,1300000.0
34077,The Giant Gila Monster,1959-06-25,0,0.0
10787,The Invisible Man,11/13/1933,328000,0.0
43109,The Killer Shrews,1959-06-25,0,0.0
43230,Kronos,31-03-1957,0,0.0
15855,Phantom of the Opera,08/27/1943,1500000,0.0
9507,Runaway,1984-12-14,0,0.0
27475,The Slumber Party Massacre,12-11-1982,0,0.0
27764,Slumber Party Massacre II,10/30/1987,0,0.0
27767,Slumber Party Massacre III,07-09-1990,0,0.0
40760,Sorority House Massacre,10/01/1986,0,0.0
40446,Sorority House Massacre II,10/05/1990,0,0.0
24664,Bamboozled,10/06/2000,0,0.0
21370,Bootmen,10/05/2000,0,0.0
20455,Digimon: The Movie,03/17/2000,5500000,0.0
10461,Get Carter,06-10-2000,,19412993.0
1485,Get Carter,1971-03-03,1814462,0.0
1597,Meet the Parents,06-10-2000,55000000,330444045.0
641,Requiem for a Dream,10/27/2000,4500000,7390108.0
10687,Tigerland,09/22/2000,10000000,0.0
63956,Two Family House,2000-01-21,0,0.0
6521,The Contender,2000-10-13,9000000,0.0
10763,Dr. T and the Women,2000-09-13,12000000,0.0
100975,Just Looking,1999-10-21,3000000,0.0
16888,The Ladies Man,10/13/2000,24000000,13700000.0
10383,Lost Souls,13-10-2000,0,0.0
21142,Billy Jack,02-08-1971,0,0.0
78140,Billy Jack Goes to Washington,04/16/1977,,0.0
2134,The Time Machine,17-08-1960,0,0.0
18801,Haunted,27-10-1995,0,0.0
18498,Ghoulies,08-11-1984,1000000,35000000.0
28605,Ghoulies II,1987-09-18,0,0.0
42797,The Unsinkable Molly Brown,1964-06-11,,0.0
13465,The Adventures of Ichabod and Mr. Toad,10/05/1949,0,0.0
27033,The Strange Love of Martha Ivers,07/24/1946,0,0.0
20367,Detour,1945-11-30,30,0.0
71,Billy Elliot,2000-05-18,5000000,110000000.0
1636,Bedazzled,19-10-2000,48000000,90383208.0
10647,Pay It Forward,12-10-2000,0,55707411.0
19204,The Beyond,22-04-1981,0,0.0
13762,The Private Eyes,04/17/1980,0,0.0
12207,The Legend of Drunken Master,03-02-1994,0,0.0
11531,Book of Shadows: Blair Witch 2,10/27/2000,0,0.0
24100,The Little Vampire,27-10-2000,22000000,13555988.0
10783,Lucky Numbers,2000-10-27,65000000,0.0
47302,Stardom,13-10-2000,0,0.0
4327,Charlie's Angels,02-11-2000,92000000,264105545.0
4958,The Legend of Bagger Vance,2000-11-02,80000000,39459427.0
9678,Little Nicky,2000-11-10,85000000,0.0
11978,Men of Honor,09/13/2000,32000000,48814909.0
8870,Red Planet,2000-11-10,0,33463969.0
77434,What's Cooking?,20-01-2000,0,0.0
14295,You Can Count on Me,17-11-2000,,0.0
681,Diamonds Are Forever,13-12-1971,7200000,116019547.0
11372,The Eagle Has Landed,24-12-1976,0,0.0
8452,The 6th Day,17-11-2000,,96085477.0
10862,Bounce,11/15/2000,0,36779296.0
8871,How the Grinch Stole Christmas,2000-11-17,123000000,345141403.0
34045,One Day in September,10/22/1999,0,0.0
16340,Rugrats in Paris: The Movie,2000-09-14,30,103.0
10481,102 Dalmatians,07-10-2000,85000000,183611771.0
10867,Malena,10/27/2000,0,0.0
10876,Quills,2000-11-22,0,7060876.0
9741,Unbreakable,2000-11-13,75000000,248118121.0
79920,Boys Life 3,2000-11-16,0,0.0
146,"Crouching Tiger, Hidden Dragon",10/01/2000,17000000,213525736.0
11849,Dungeons & Dragons,12/08/2000,35000000,15185241.0
11983,Proof of Life,08-12-2000,,0.0
11678,Vertical Limit,12/08/2000,75000000,215663859.0
2669,The Bounty,1984-05-04,25000000,8613462.0
20721,Code of Silence,1985-05-03,0,20345361.0
2609,"Planes, Trains and Automobiles",1987-11-26,0,49230280.0
12714,She's Having a Baby,02/05/1988,0,0.0
92603,Secrets of the Heart,19-03-1997,0,0.0
708,The Living Daylights,06/29/1987,40000000,191185897.0
1857,The Transformers: The Movie,08/08/1986,6000000,5849647.0
10673,Wall Street,12/10/1987,15000000,43848069.0
2604,Born on the Fourth of July,20-12-1989,14000000,161001698.0
10132,Talk Radio,21-12-1988,0,3468572.0
11064,Brewster's Millions,05/22/1985,0,45833132.0
107,Snatch,01-09-2000,10000000,83557872.0
40820,Punchline,1988-10-07,15000000,21032267.0
37716,Mr Accident,2000-03-24,0,0.0
392,Chocolat,2000-12-14,25000000,152500343.0
8859,"Dude, Where’s My Car?",2000-12-15,0,73180723.0
11688,The Emperor's New Groove,12/09/2000,,169327687.0
12509,Pollock,06-09-2000,0,8.0
3981,What Women Want,12/15/2000,70000000,374111707.0
711,Finding Forrester,12/21/2000,43000000,80049764.0
2046,The Gift,12/22/2000,10000000,12008642.0
5001,Before Night Falls,2000-09-03,0,8524534.0
8358,Cast Away,12/22/2000,90000000,429632142.0
5994,The Family Man,12-12-2000,60000000,0.0
25520,The House of Mirth,2000-09-23,10000000,5164404.0
1493,Miss Congeniality,2000-12-14,45000000,212000000.0
25660,Nowhere to Hide,1999-01-01,0,0.0
134,"O Brother, Where Art Thou?",2000-08-30,,71868327.0
62677,Songcatcher,01-03-2001,0,0.0
21991,State and Main,2000-08-26,0,0.0
10577,Dracula 2000,22-12-2000,28000000,33000337.0
21355,All the Pretty Horses,12/11/2000,57000000,0.0
29122,An Everlasting Piece,22-12-2000,0,0.0
11973,Thirteen Days,2000-12-24,80000000,34566746.0
1900,Traffic,12/27/2000,48000000,207515725.0
44853,The Claim,12/29/2000,0,0.0
10873,Shadow of the Vampire,05/15/2000,8000000,8279017.0
26719,House of Games,11-10-1987,0,2585639.0
31583,Kill Me Again,10/27/1989,,0.0
15739,Annie,1982-06-18,50000000,57059003.0
15413,Don't Tell Mom the Babysitter's Dead,1991-06-07,10000000,25196249.0
2623,An Officer and a Gentleman,07/28/1982,0,129795554.0
11209,The Alamo,1960-10-23,12000000,7900000.0
13715,At Close Range,1986-04-18,6500000,2347000.0
19108,Breaker! Breaker!,01-04-1977,0,0.0
8043,Breakheart Pass,25-12-1975,0,0.0
43258,Friendly Persuasion,25-11-1956,0,0.0
10655,Gettysburg,10/08/1993,0,25000000.0
75490,Imaginary Crimes,10/14/1994,0,0.0
42261,Rancho Deluxe,01-01-1975,0,0.0
34794,The St  Francisville Experiment,04/15/2000,0,0.0
9989,Antitrust,12-01-2001,30000000,18195610.0
18828,Double Take,01/12/2001,,0.0
9816,Save the Last Dance,12-01-2001,13000000,91038276.0
20637,Panic,12/01/2000,1000000,779137.0
5955,The Pledge,09-01-2001,35000000,29400000.0
125498,Kids World,2001-12-07,0,0.0
77825,The Personals,03/13/1998,0,0.0
220976,The Amati Girls,01/09/2001,0,0.0
66599,Love Field,1992-12-11,0,0.0
17474,The Man in the Moon,1991-09-30,0,2853801.0
11191,Mystic Pizza,13-10-1988,0,0.0
2613,Prelude to a Kiss,1992-07-10,0,22697691.0
22021,Coffy,06/13/1973,500000,0.0
22048,Foxy Brown,05-04-1974,500000,0.0
17006,I'm Gonna Git You Sucka,10-11-1988,0,0.0
26333,Untamed Heart,12-02-1993,,18899204.0
16723,Sugar & Spice,01/24/2001,11000000,13276953.0
2018,The Wedding Planner,01/26/2001,35000000,94728529.0
31768,Amy,12-09-1997,,0.0
287991,Dog Run,2001-04-04,0,0.0
47595,Faithless,09/15/2000,0,0.0
18856,The Invisible Circus,23-02-2001,0,0.0
10499,The Legend of Rita,14-09-2000,0,0.0
37949,A Monkey's Tale,02-06-1999,0,0.0
83500,Two Ninas,01-12-2000,0,0.0
47943,"Harry, He's Here To Help",15-08-2000,0,3818452.0
74340,Amazing Grace and Chuck,22-05-1987,0,0.0
5709,Amazon Women on the Moon,09/18/1987,0,0.0
11215,Baby Boom,1987-09-17,0,0.0
26477,Back to the Beach,07-08-1987,0,0.0
10937,Barfly,09/02/1987,3000000,3221568.0
4639,Best Seller,1987-09-25,0,4278150.0
96,Beverly Hills Cop II,05/18/1987,20000000,299965036.0
90,Beverly Hills Cop,29-11-1984,0,316360478.0
11028,The Big Easy,1986-11-27,0,0.0
57240,Big Shots,10/02/1987,0,0.0
67307,The Big Town,25-09-1987,0,1700000.0
19324,Born in East L.A.,08/21/1987,0,0.0
19933,The Brave Little Toaster,1987-07-09,2000000,0.0
12919,Can't Buy Me Love,14-08-1987,1800000,31623833.0
15785,Cherry 2000,12-11-1987,10000000,14000.0
31701,Cop,01-01-1988,2,0.0
31563,Critical Condition,16-01-1987,14000000,0.0
12506,Cry Freedom,1987-11-05,,0.0
89992,Curse,01/01/1987,0,0.0
70199,Dead of Winter,1987-02-06,0,2413427.0
39507,The Dead,03-09-1987,0,0.0
62185,Death Before Dishonor,20-02-1987,0,0.0
24826,Disorderlies,1987-07-14,0,10348437.0
30994,Dogs in Space,1986-12-18,0,0.0
17159,Eddie Murphy Raw,11/25/1987,0,50504655.0
10110,Empire of the Sun,1987-12-09,35000000,22238696.0
18935,Ernest Goes to Camp,05/22/1987,3000000,23509382.0
764,The Evil Dead,15-10-1981,,29400000.0
20287,Extreme Prejudice,1987-04-24,0,0.0
26964,Family Viewing,10/02/1987,0,0.0
71881,Five Corners,09/11/1987,0,0.0
15658,Flowers in the Attic,20-11-1987,0,0.0
4918,The Fourth Protocol,1987-08-28,0,0.0
28368,Gardens of Stone,05/05/1987,,5262047.0
58084,Julia and Julia,1987-01-01,0,0.0
52780,The Glass Menagerie,10/23/1987,0,0.0
48149,"Good Morning, Babylon",13-05-1987,0,183700.0
26156,Hiding Out,1987-11-06,0,0.0
34101,Hollywood Shuffle,1987-03-20,0,0.0
32054,Hope and Glory,03-09-1987,0,0.0
14464,Hot Pursuit,08-05-1987,0,4215859.0
65501,Housekeeping,25-11-1987,0,1083282.0
32227,Hunk,03/06/1987,0,1749956.0
2614,Innerspace,1987-06-30,0,25893810.0
40962,Ironweed,18-12-1987,0,0.0
12704,Ishtar,15-05-1987,0,14375181.0
580,Jaws: The Revenge,17-07-1987,23000000,51881013.0
24828,Leonard Part 6,1987-12-18,0,4916871.0
13703,Less Than Zero,1987-11-06,1,12396383.0
36914,Like Father Like Son,1987-10-02,0,34377585.0
1547,The Lost Boys,07/31/1987,,32222567.0
42010,Made in Heaven,11/06/1987,0,0.0
2608,Maid to Order,07/10/1987,0,9868521.0
32058,Making Mr. Right,1987-01-01,0,0.0
10019,Mannequin,02/13/1987,6000000,42721196.0
11649,Masters of the Universe,08/07/1987,22000000,17336370.0
84499,Million Dollar Mystery,12-06-1987,0,0.0
13509,The Monster Squad,1987-08-14,12000000,3769990.0
63639,A Month in the Country,1987-01-01,0,0.0
30175,Morgan Stewart's Coming Home,1987-02-20,0,0.0
51521,My Demon Lover,1987-04-24,0,0.0
34379,No Man's Land,10/23/1987,,0.0
22915,North Shore,08/14/1987,0,3832228.0
24940,Head Over Heels,02-02-2001,,10424470.0
37302,Left Behind,10/30/2000,0,0.0
10984,Valentine,2001-02-01,0,0.0
843,In the Mood for Love,22-05-2000,0,12854953.0
121091,Fever,05/16/1999,6,0.0
318,The Million Dollar Hotel,09-02-2000,8000000,0.0
12806,Nico and Dani,18-05-2000,0,0.0
9740,Hannibal,08-02-2001,87000000,351692268.0
10878,Saving Silverman,2001-02-09,22000000,19351569.0
47588,Signs & Wonders,2001-02-09,,0.0
10697,The Taste of Others,01-03-2000,0,0.0
7093,Vatel,01-05-2000,35000000,0.0
16300,Down to Earth,02/16/2001,0,0.0
19405,Recess: School's Out,01/27/2001,10000000,44460850.0
1921,Sweet November,02/16/2001,40000000,65754228.0
44412,Company Man,09-03-2000,0,0.0
21620,The Price of Milk,13-10-2000,0,0.0
23685,Monkeybone,2001-02-23,,5409517.0
12138,3000 Miles to Graceland,2001-02-23,,18720175.0
48217,The Widow of Saint-Pierre,01-01-2000,,0.0
6073,The Mexican,03/01/2001,57000000,147845033.0
39180,See Spot Run,02-03-2001,0,0.0
35569,Carman: The Champion,2001-03-02,0,0.0
25208,The Caveman's Valentine,2001-01-19,0,0.0
82103,"Me, You, Them",17-08-2000,1900000,2070806.0
19513,Series 7: The Contenders,2001-01-20,0,0.0
2749,15 Minutes,03/01/2001,60000000,56359980.0
10050,Get Over It,08-03-2001,10000000,0.0
17203,Blow Dry,2001-03-01,0,637769.0
168485,Hit and Runway,1999-04-17,0,0.0
95682,Long Night's Journey Into Day,2000-01-29,,0.0
54968,Simon Magus,17-02-1999,0,0.0
49929,When Brendan Met Trudy,01-01-2000,,0.0
2302,Avalon,10/05/1990,0,0.0
32686,Gray's Anatomy,11-09-1996,0,0.0
13889,Madadayo,04/17/1993,0,0.0
6028,The Mirror Crack'd,09/19/1980,0,11000000.0
51802,Of Mice and Men,1939-12-30,0,0.0
42148,Pixote,1981-05-08,0,0.0
29492,Reform School Girls,22-08-1986,0,2510433.0
25447,Tapeheads,21-10-1988,0,343786.0
28410,Tuff Turf,11-01-1985,0,0.0
38545,The Unbelievable Truth,1989-04-01,0,0.0
19490,The Bishop's Wife,12/09/1947,0,0.0
31151,Elvis That's the Way It Is,1970-11-11,0,0.0
1888,The Fortune Cookie,1966-10-19,0,0.0
38805,Lilies of the Field,04-06-1963,0,0.0
16618,Hans Christian Andersen,1952-12-19,0,0.0
2428,The Greatest Story Ever Told,15-02-1965,20000000,15473333.0
22013,Elmer Gantry,1960-06-19,,10400000.0
15598,Alfie,03/29/1966,,0.0
43332,Demetrius and the Gladiators,1954-06-16,,0.0
62127,The Fantasticks,1995-12-27,10000000,0.0
56137,I Know Where I'm Going!,16-11-1945,0,0.0
17965,The Abominable Dr. Phibes,05/18/1971,0,0.0
29067,"Die, Monster, Die!",26-10-1965,0,0.0
33250,Real Life,1979-03-02,0,0.0
14460,Battle Beyond the Stars,1980-09-08,0,11000000.0
17466,Death Warrant,1990-09-14,4000000,16853487.0
9594,Double Impact,31-07-1991,0,30102717.0
35976,The End,1978-05-10,0,45000000.0
4986,Fuzz,14-07-1972,0,0.0
2453,Harley Davidson and the Marlboro Man,1991-08-23,23000000,7434726.0
33676,Losin' It,1983-04-08,7000000,1246141.0
4587,Mermaids,1990-12-14,31000000,35419397.0
31004,The Mighty Quinn,17-02-1989,0,4557214.0
125099,Unmade Beds,10-09-1997,0,0.0
27859,Rated X,01-01-2000,0,0.0
11454,Manhunter,08/14/1986,15000000,8620929.0
38718,Reversal of Fortune,10/05/1990,0,15445131.0
4192,Death on the Nile,06-10-1978,,14560084.0
11607,DeepStar Six,1989-01-13,0,8143225.0
14052,Revenge of the Nerds,1984-07-20,0,0.0
16889,Revenge of the Nerds II: Nerds in Paradise,10-07-1987,0,22642033.0
39934,Longtime Companion,1990-05-01,0,0.0
26580,4 Little Girls,09-07-1997,0,0.0
21309,River's Edge,08/27/1986,19000000,0.0
16263,Girls Just Want to Have Fun,1985-04-12,0,0.0
4985,The Longest Yard,1974-08-21,2900000,43008075.0
20704,Necessary Roughness,09/27/1991,0,0.0
23730,C.H.U.D.,31-08-1984,1250000,3412497.0
853,Enemy at the Gates,13-03-2001,68000000,96976270.0
10877,Exit Wounds,2001-03-13,50000000,79958599.0
5257,The Dish,07/11/2000,0,0.0
77,Memento,11-10-2000,9000000,39723096.0
20322,The Brothers,03/23/2001,0,0.0
10833,Heartbreakers,03/23/2001,35000000,0.0
20309,Say It Isn't So,2001-03-12,25000000,0.0
125093,Too Much Sleep,03/07/1997,0,0.0
12658,Someone Like You...,2001-03-30,23000000,0.0
10054,Spy Kids,18-03-2001,35000000,147934180.0
10646,Tomcats,03/30/2001,11000000,23430766.0
2575,The Tailor of Panama,11-02-2001,21000000,28008462.0
55,Amores perros,2000-06-16,,20908467.0
65075,Keep the River on Your Right: A Modern Cannibal Tale,04/15/2000,0,0.0
44379,The Gleaners & I,2000-07-07,0,0.0
2043,Along Came a Spider,2001-04-06,60000000,105178561.0
4133,Blow,2001-04-04,53000000,83282296.0
56715,Just Visiting,06-04-2001,0,0.0
10991,Pokémon: Spell of the Unknown,07/08/2000,16000000,68411275.0
15940,Beautiful Creatures,08/23/2000,0,0.0
26791,Brigham City,03/30/2001,1000000,852206.0
44069,The Day I Became a Woman,09/01/2000,0,0.0
68894,Shadow Magic,09/08/2000,0,0.0
634,Bridget Jones's Diary,13-04-2001,25000000,281929795.0
10956,Joe Dirt,2001-04-10,17700000,30987695.0
19366,Josie and the Pussycats,06-04-2001,22000000,0.0
136558,Kingdom Come,2011-01-01,0,0.0
28308,The Body,2001-04-13,0,0.0
9519,Chopper,2000-06-21,0,236185.0
13898,The Circle,09/08/2000,0,0.0
196280,Lakeboat,04/13/2000,0,0.0
9290,Crocodile Dundee in Los Angeles,12-04-2001,21150000,39438674.0
13166,Freddy Got Fingered,18-04-2001,0,0.0
32590,The Center of the World,04/19/2001,0,0.0
109472,The Girl,06/06/2001,0,0.0
153141,The Low Down,26-01-2001,0,32395.0
52654,The Luzhin Defence,21-08-2000,0,0.0
70282,The Visit,2000-01-01,,0.0
47643,Lilies,09/07/1996,0,0.0
111,Scarface,12/08/1983,0,65884703.0
32488,Days of Wine and Roses,26-12-1962,0,0.0
10477,Driven,27-04-2001,94000000,54744738.0
12484,The Forsaken,2001-04-27,5000000,0.0
2144,One Night at McCool's,2001-04-19,0,0.0
24113,Town & Country,04/27/2001,0,10372291.0
118052,Rat,2001-04-01,0,0.0
1734,The Mummy Returns,2001-04-28,98000000,433013274.0
38047,Eureka,2000-05-18,0,0.0
8076,Tuvalu,1999-11-19,0,0.0
